Episode,Reward,Duration,Steps,Success,RollingAvgReward,SuccessRate
523,-5,00,299,80,0,0,5,35,69,00
524,-5,00,187,38,0,0,5,20,68,00
525,10,00,51,50,0,1,5,35,69,00
526,10,00,210,81,0,1,5,35,69,00
527,-5,00,297,56,0,0,5,35,69,00
528,10,00,122,50,0,1,5,35,69,00
529,-5,00,353,30,0,0,5,35,69,00
530,10,00,382,31,0,1,5,35,69,00
531,10,00,214,08,0,1,5,35,69,00
532,10,00,562,47,0,1,5,35,69,00
533,-5,00,450,30,0,0,5,35,69,00
534,-5,00,443,38,0,0,5,20,68,00
535,10,00,313,00,0,1,5,20,68,00
536,10,00,32,48,0,1,5,35,69,00
537,-5,00,302,36,0,0,5,35,69,00
538,10,00,111,75,0,1,5,50,70,00
539,-5,00,546,08,0,0,5,50,70,00
540,10,00,241,72,0,1,5,50,70,00
541,10,00,62,80,0,1,5,50,70,00
542,-5,00,360,00,0,0,5,35,69,00
543,10,00,376,69,0,1,5,50,70,00
544,10,00,287,97,0,1,5,50,70,00
545,10,00,470,45,0,1,5,50,70,00
546,-5,00,577,22,0,0,5,35,69,00
547,10,00,129,25,0,1,5,35,69,00
548,10,00,51,39,0,1,5,50,70,00
549,-5,00,313,31,0,0,5,35,69,00
550,-5,00,532,75,0,0,5,20,68,00
551,10,00,339,33,0,1,5,20,68,00
552,10,00,198,81,0,1,5,20,68,00
553,10,00,377,55,0,1,5,20,68,00
554,10,00,331,58,0,1,5,20,68,00
555,10,00,48,38,0,1,5,35,69,00
556,-5,00,527,69,0,0,5,20,68,00
557,-5,00,522,97,0,0,5,05,67,00
558,-5,00,349,48,0,0,5,05,67,00
559,10,00,493,41,0,1,5,05,67,00
560,10,00,68,70,0,1,5,05,67,00
561,-5,00,223,41,0,0,4,90,66,00
562,10,00,110,91,0,1,5,05,67,00
563,10,00,103,03,0,1,5,20,68,00
564,10,00,109,92,0,1,5,35,69,00
565,10,00,30,22,0,1,5,35,69,00
566,10,00,382,19,0,1,5,35,69,00
567,10,00,49,63,0,1,5,50,70,00
568,-5,00,488,55,0,0,5,35,69,00
569,10,00,243,61,0,1,5,35,69,00
570,10,00,254,94,0,1,5,50,70,00
571,10,00,155,08,0,1,5,50,70,00
572,10,00,221,77,0,1,5,50,70,00
573,10,00,106,13,0,1,5,50,70,00
574,10,00,254,38,0,1,5,50,70,00
575,10,00,267,55,0,1,5,65,71,00
576,-5,00,491,89,0,0,5,50,70,00
577,10,00,75,88,0,1,5,50,70,00
578,10,00,663,45,0,1,5,50,70,00
579,10,00,168,22,0,1,5,50,70,00
580,10,00,143,91,0,1,5,50,70,00
581,-5,00,559,25,0,0,5,35,69,00
582,-5,00,829,34,0,0,5,20,68,00
583,10,00,96,92,0,1,5,20,68,00
584,-5,00,534,44,0,0,5,05,67,00
585,-5,00,349,05,0,0,4,90,66,00
586,-5,00,475,73,0,0,4,90,66,00
587,10,00,57,73,0,1,4,90,66,00
588,-5,00,442,19,0,0,4,90,66,00
589,10,00,364,41,0,1,4,90,66,00
590,-5,00,451,30,0,0,4,90,66,00
591,-5,00,604,30,0,0,4,75,65,00
592,-5,00,359,88,0,0,4,60,64,00
593,10,00,390,36,0,1,4,75,65,00
594,10,00,635,38,0,1,4,75,65,00
595,10,00,74,86,0,1,4,75,65,00
596,10,00,49,55,0,1,4,75,65,00
597,10,00,230,70,0,1,4,90,66,00
598,10,00,93,38,0,1,4,90,66,00
599,-5,00,405,81,0,0,4,90,66,00
600,-5,00,432,66,0,0,4,90,66,00
